gene_name,GeneOntologyIDs,Term,Annotated,Significant,Expected,Fisher,ontology,prop.sig.genes,stressor
LOC111120585,GO:0005524,ATP binding,1286,73,52.16,0.00222,Molecular Functions,0.0567651632970451,CASE
LOC111120585,GO:0008569,"ATP-dependent microtubule motor activity, minus-end-directed",31,4,1.26,0.03544,Molecular Functions,0.129032258064516,CASE
LOC111120585,GO:0016887,ATPase activity,359,32,14.56,0.00128,Molecular Functions,0.0891364902506964,CASE
LOC111120585,GO:0045505,dynein intermediate chain binding,63,6,2.56,0.042,Molecular Functions,0.0952380952380952,CASE
LOC111120585,GO:0051959,dynein light intermediate chain binding,37,6,1.5,0.00346,Molecular Functions,0.162162162162162,CASE
LOC111120645,GO:0008017,microtubule binding,158,13,6.41,0.01227,Molecular Functions,0.0822784810126582,CASE
LOC111120645,GO:0051959,dynein light intermediate chain binding,37,6,1.5,0.00346,Molecular Functions,0.162162162162162,CASE
LOC111120648,GO:0003729,mRNA binding,160,26,6.49,3.1e-08,Molecular Functions,0.1625,CASE
LOC111120649,GO:0051082,unfolded protein binding,66,10,2.68,0.00031,Molecular Functions,0.151515151515152,CASE
LOC111120662,GO:0043022,ribosome binding,24,4,0.97,0.01494,Molecular Functions,0.166666666666667,CASE
LOC111120662,GO:0061630,ubiquitin protein ligase activity,601,48,24.38,1.1e-05,Molecular Functions,0.0798668885191348,CASE
LOC111120699,GO:0003924,GTPase activity,294,23,11.92,0.0021,Molecular Functions,0.0782312925170068,CASE
LOC111120863,GO:0003723,RNA binding,833,85,33.79,1e-04,Molecular Functions,0.102040816326531,CASE
LOC111120863,GO:0005524,ATP binding,1286,73,52.16,0.00222,Molecular Functions,0.0567651632970451,CASE
LOC111120891,GO:0003723,RNA binding,833,85,33.79,1e-04,Molecular Functions,0.102040816326531,CASE
LOC111120897,GO:0003723,RNA binding,833,85,33.79,1e-04,Molecular Functions,0.102040816326531,CASE
LOC111120994,GO:0003723,RNA binding,833,85,33.79,1e-04,Molecular Functions,0.102040816326531,CASE
LOC111120994,GO:0003735,structural constituent of ribosome,174,26,7.06,9e-09,Molecular Functions,0.149425287356322,CASE
LOC111121024,GO:0005524,ATP binding,1286,73,52.16,0.00222,Molecular Functions,0.0567651632970451,CASE
LOC111121134,GO:0005524,ATP binding,1286,73,52.16,0.00222,Molecular Functions,0.0567651632970451,CASE
LOC111121134,GO:0016887,ATPase activity,359,32,14.56,0.00128,Molecular Functions,0.0891364902506964,CASE
LOC111121140,GO:0003729,mRNA binding,160,26,6.49,3.1e-08,Molecular Functions,0.1625,CASE
LOC111121205,GO:0051537,"2 iron, 2 sulfur cluster binding",28,5,1.14,0.0049,Molecular Functions,0.178571428571429,CASE
LOC111121266,GO:0004306,ethanolamine-phosphate cytidylyltransferase activity,1,1,0.04,0.04056,Molecular Functions,1,CASE
LOC111121303,GO:0003729,mRNA binding,160,26,6.49,3.1e-08,Molecular Functions,0.1625,CASE
LOC111121303,GO:0003735,structural constituent of ribosome,174,26,7.06,9e-09,Molecular Functions,0.149425287356322,CASE
LOC111121400,GO:0005524,ATP binding,1286,73,52.16,0.00222,Molecular Functions,0.0567651632970451,CASE
LOC111121532,GO:0005509,calcium ion binding,846,46,34.31,0.02684,Molecular Functions,0.0543735224586288,CASE
LOC111121532,GO:0051082,unfolded protein binding,66,10,2.68,0.00031,Molecular Functions,0.151515151515152,CASE
LOC111121630,GO:0005509,calcium ion binding,846,46,34.31,0.02684,Molecular Functions,0.0543735224586288,CASE
LOC111121719,GO:0003994,aconitate hydratase activity,7,2,0.28,0.03012,Molecular Functions,0.285714285714286,CASE
LOC111121745,GO:0003729,mRNA binding,160,26,6.49,3.1e-08,Molecular Functions,0.1625,CASE
LOC111121848,GO:0003735,structural constituent of ribosome,174,26,7.06,9e-09,Molecular Functions,0.149425287356322,CASE
LOC111121913,GO:0005509,calcium ion binding,846,46,34.31,0.02684,Molecular Functions,0.0543735224586288,CASE
LOC111122162,GO:0003682,chromatin binding,141,10,5.72,0.03636,Molecular Functions,0.0709219858156028,CASE
LOC111122308,GO:0003723,RNA binding,833,85,33.79,1e-04,Molecular Functions,0.102040816326531,CASE
LOC111122539,GO:0005524,ATP binding,1286,73,52.16,0.00222,Molecular Functions,0.0567651632970451,CASE
LOC111122539,GO:0016887,ATPase activity,359,32,14.56,0.00128,Molecular Functions,0.0891364902506964,CASE
LOC111122539,GO:0043682,copper-transporting ATPase activity,1,1,0.04,0.04056,Molecular Functions,1,CASE
LOC111122703,GO:0051015,actin filament binding,117,13,4.75,0.00093,Molecular Functions,0.111111111111111,CASE
LOC111122823,GO:0005509,calcium ion binding,846,46,34.31,0.02684,Molecular Functions,0.0543735224586288,CASE
LOC111123127,GO:0003729,mRNA binding,160,26,6.49,3.1e-08,Molecular Functions,0.1625,CASE
LOC111123294,GO:0005509,calcium ion binding,846,46,34.31,0.02684,Molecular Functions,0.0543735224586288,CASE
LOC111123747,GO:0005078,MAP-kinase scaffold activity,1,1,0.04,0.04056,Molecular Functions,1,CASE
LOC111123747,GO:0008432,JUN kinase binding,1,1,0.04,0.04056,Molecular Functions,1,CASE
LOC111123747,GO:0019894,kinesin binding,8,2,0.32,0.0391,Molecular Functions,0.25,CASE
LOC111123867,GO:0003735,structural constituent of ribosome,174,26,7.06,9e-09,Molecular Functions,0.149425287356322,CASE
LOC111124252,GO:0003735,structural constituent of ribosome,174,26,7.06,9e-09,Molecular Functions,0.149425287356322,CASE
LOC111124508,GO:0061630,ubiquitin protein ligase activity,601,48,24.38,1.1e-05,Molecular Functions,0.0798668885191348,CASE
LOC111124531,GO:0003743,translation initiation factor activity,48,10,1.95,1.8e-05,Molecular Functions,0.208333333333333,CASE
LOC111124560,GO:0003729,mRNA binding,160,26,6.49,3.1e-08,Molecular Functions,0.1625,CASE
LOC111124603,GO:0004198,calcium-dependent cysteine-type endopeptidase activity,26,5,1.05,0.00351,Molecular Functions,0.192307692307692,CASE
LOC111124603,GO:0005524,ATP binding,1286,73,52.16,0.00222,Molecular Functions,0.0567651632970451,CASE
LOC111124621,GO:0003774,motor activity,110,13,4.46,0.01108,Molecular Functions,0.118181818181818,CASE
LOC111124621,GO:0005524,ATP binding,1286,73,52.16,0.00222,Molecular Functions,0.0567651632970451,CASE
LOC111124621,GO:0051015,actin filament binding,117,13,4.75,0.00093,Molecular Functions,0.111111111111111,CASE
LOC111124650,GO:0031267,small GTPase binding,75,8,3.04,0.01088,Molecular Functions,0.106666666666667,CASE
LOC111124673,GO:0003743,translation initiation factor activity,48,10,1.95,1.8e-05,Molecular Functions,0.208333333333333,CASE
LOC111124673,GO:0003924,GTPase activity,294,23,11.92,0.0021,Molecular Functions,0.0782312925170068,CASE
LOC111124684,GO:0005524,ATP binding,1286,73,52.16,0.00222,Molecular Functions,0.0567651632970451,CASE
LOC111124684,GO:0008017,microtubule binding,158,13,6.41,0.01227,Molecular Functions,0.0822784810126582,CASE
LOC111124684,GO:0016887,ATPase activity,359,32,14.56,0.00128,Molecular Functions,0.0891364902506964,CASE
LOC111124704,GO:0004092,carnitine O-acetyltransferase activity,1,1,0.04,0.04056,Molecular Functions,1,CASE
LOC111124874,GO:0003723,RNA binding,833,85,33.79,1e-04,Molecular Functions,0.102040816326531,CASE
LOC111124874,GO:0003735,structural constituent of ribosome,174,26,7.06,9e-09,Molecular Functions,0.149425287356322,CASE
LOC111124903,GO:0005524,ATP binding,1286,73,52.16,0.00222,Molecular Functions,0.0567651632970451,CASE
LOC111124903,GO:0016887,ATPase activity,359,32,14.56,0.00128,Molecular Functions,0.0891364902506964,CASE
LOC111124903,GO:0051082,unfolded protein binding,66,10,2.68,0.00031,Molecular Functions,0.151515151515152,CASE
LOC111124927,GO:0005524,ATP binding,1286,73,52.16,0.00222,Molecular Functions,0.0567651632970451,CASE
LOC111124927,GO:0016887,ATPase activity,359,32,14.56,0.00128,Molecular Functions,0.0891364902506964,CASE
LOC111124955,GO:0031625,ubiquitin protein ligase binding,35,5,1.42,0.01282,Molecular Functions,0.142857142857143,CASE
LOC111125014,GO:0005524,ATP binding,1286,73,52.16,0.00222,Molecular Functions,0.0567651632970451,CASE
LOC111125036,GO:0003723,RNA binding,833,85,33.79,1e-04,Molecular Functions,0.102040816326531,CASE
LOC111125105,GO:0005524,ATP binding,1286,73,52.16,0.00222,Molecular Functions,0.0567651632970451,CASE
LOC111125105,GO:0031267,small GTPase binding,75,8,3.04,0.01088,Molecular Functions,0.106666666666667,CASE
LOC111125144,GO:0003924,GTPase activity,294,23,11.92,0.0021,Molecular Functions,0.0782312925170068,CASE
LOC111125357,GO:0005509,calcium ion binding,846,46,34.31,0.02684,Molecular Functions,0.0543735224586288,CASE
LOC111125408,GO:0005509,calcium ion binding,846,46,34.31,0.02684,Molecular Functions,0.0543735224586288,CASE
LOC111125421,GO:0005509,calcium ion binding,846,46,34.31,0.02684,Molecular Functions,0.0543735224586288,CASE
LOC111125427,GO:0003924,GTPase activity,294,23,11.92,0.0021,Molecular Functions,0.0782312925170068,CASE
LOC111125459,GO:0005509,calcium ion binding,846,46,34.31,0.02684,Molecular Functions,0.0543735224586288,CASE
LOC111125459,GO:0051082,unfolded protein binding,66,10,2.68,0.00031,Molecular Functions,0.151515151515152,CASE
LOC111125471,GO:0008017,microtubule binding,158,13,6.41,0.01227,Molecular Functions,0.0822784810126582,CASE
LOC111125498,GO:0031267,small GTPase binding,75,8,3.04,0.01088,Molecular Functions,0.106666666666667,CASE
LOC111125544,GO:0005315,inorganic phosphate transmembrane transporter activity,2,2,0.08,0.00164,Molecular Functions,1,CASE
LOC111125548,GO:0003729,mRNA binding,160,26,6.49,3.1e-08,Molecular Functions,0.1625,CASE
LOC111125548,GO:0003735,structural constituent of ribosome,174,26,7.06,9e-09,Molecular Functions,0.149425287356322,CASE
LOC111125575,GO:0005524,ATP binding,1286,73,52.16,0.00222,Molecular Functions,0.0567651632970451,CASE
LOC111125575,GO:0016887,ATPase activity,359,32,14.56,0.00128,Molecular Functions,0.0891364902506964,CASE
LOC111125575,GO:0046961,"proton-transporting ATPase activity, rotational mechanism",23,5,0.93,0.00198,Molecular Functions,0.217391304347826,CASE
LOC111125596,GO:0004017,adenylate kinase activity,10,3,0.41,0.00644,Molecular Functions,0.3,CASE
LOC111125596,GO:0005524,ATP binding,1286,73,52.16,0.00222,Molecular Functions,0.0567651632970451,CASE
LOC111125671,GO:0005524,ATP binding,1286,73,52.16,0.00222,Molecular Functions,0.0567651632970451,CASE
LOC111125671,GO:0016887,ATPase activity,359,32,14.56,0.00128,Molecular Functions,0.0891364902506964,CASE
LOC111125717,GO:0003723,RNA binding,833,85,33.79,1e-04,Molecular Functions,0.102040816326531,CASE
LOC111125850,GO:0005524,ATP binding,1286,73,52.16,0.00222,Molecular Functions,0.0567651632970451,CASE
LOC111125850,GO:0016887,ATPase activity,359,32,14.56,0.00128,Molecular Functions,0.0891364902506964,CASE
LOC111126034,GO:0005509,calcium ion binding,846,46,34.31,0.02684,Molecular Functions,0.0543735224586288,CASE
LOC111126040,GO:0003735,structural constituent of ribosome,174,26,7.06,9e-09,Molecular Functions,0.149425287356322,CASE
LOC111126109,GO:0004550,nucleoside diphosphate kinase activity,8,2,0.32,0.0391,Molecular Functions,0.25,CASE
LOC111126159,GO:0003723,RNA binding,833,85,33.79,1e-04,Molecular Functions,0.102040816326531,CASE
LOC111126203,GO:0005509,calcium ion binding,846,46,34.31,0.02684,Molecular Functions,0.0543735224586288,CASE
LOC111126321,GO:0005524,ATP binding,1286,73,52.16,0.00222,Molecular Functions,0.0567651632970451,CASE
LOC111126395,GO:0051015,actin filament binding,117,13,4.75,0.00093,Molecular Functions,0.111111111111111,CASE
LOC111126482,GO:0003723,RNA binding,833,85,33.79,1e-04,Molecular Functions,0.102040816326531,CASE
LOC111126482,GO:0003735,structural constituent of ribosome,174,26,7.06,9e-09,Molecular Functions,0.149425287356322,CASE
LOC111126580,GO:0005509,calcium ion binding,846,46,34.31,0.02684,Molecular Functions,0.0543735224586288,CASE
LOC111126591,GO:0005509,calcium ion binding,846,46,34.31,0.02684,Molecular Functions,0.0543735224586288,CASE
LOC111127260,GO:0016887,ATPase activity,359,32,14.56,0.00128,Molecular Functions,0.0891364902506964,CASE
LOC111127274,GO:0005524,ATP binding,1286,73,52.16,0.00222,Molecular Functions,0.0567651632970451,CASE
LOC111127274,GO:0016887,ATPase activity,359,32,14.56,0.00128,Molecular Functions,0.0891364902506964,CASE
LOC111127708,GO:0098632,cell-cell adhesion mediator activity,29,5,1.18,0.00573,Molecular Functions,0.172413793103448,CASE
LOC111127757,GO:0004168,dolichol kinase activity,1,1,0.04,0.04056,Molecular Functions,1,CASE
LOC111127849,GO:0004198,calcium-dependent cysteine-type endopeptidase activity,26,5,1.05,0.00351,Molecular Functions,0.192307692307692,CASE
LOC111127906,GO:0003774,motor activity,110,13,4.46,0.01108,Molecular Functions,0.118181818181818,CASE
LOC111127906,GO:0005524,ATP binding,1286,73,52.16,0.00222,Molecular Functions,0.0567651632970451,CASE
LOC111127974,GO:0042284,sphingolipid delta-4 desaturase activity,1,1,0.04,0.04056,Molecular Functions,1,CASE
LOC111127976,GO:0004343,glucosamine 6-phosphate N-acetyltransferase activity,5,2,0.2,0.01514,Molecular Functions,0.4,CASE
LOC111128063,GO:0005509,calcium ion binding,846,46,34.31,0.02684,Molecular Functions,0.0543735224586288,CASE
LOC111128063,GO:0051015,actin filament binding,117,13,4.75,0.00093,Molecular Functions,0.111111111111111,CASE
LOC111128085,GO:0019894,kinesin binding,8,2,0.32,0.0391,Molecular Functions,0.25,CASE
LOC111128115,GO:0031386,protein tag,9,2,0.37,0.04894,Molecular Functions,0.222222222222222,CASE
LOC111128115,GO:0031625,ubiquitin protein ligase binding,35,5,1.42,0.01282,Molecular Functions,0.142857142857143,CASE
LOC111128143,GO:0051287,NAD binding,60,6,2.43,0.01611,Molecular Functions,0.1,CASE
LOC111128318,GO:0051015,actin filament binding,117,13,4.75,0.00093,Molecular Functions,0.111111111111111,CASE
LOC111128364,GO:0005524,ATP binding,1286,73,52.16,0.00222,Molecular Functions,0.0567651632970451,CASE
LOC111128364,GO:0008017,microtubule binding,158,13,6.41,0.01227,Molecular Functions,0.0822784810126582,CASE
LOC111128420,GO:0005509,calcium ion binding,846,46,34.31,0.02684,Molecular Functions,0.0543735224586288,CASE
LOC111128432,GO:0008017,microtubule binding,158,13,6.41,0.01227,Molecular Functions,0.0822784810126582,CASE
LOC111128608,GO:0005509,calcium ion binding,846,46,34.31,0.02684,Molecular Functions,0.0543735224586288,CASE
LOC111128658,GO:0030374,nuclear receptor transcription coactivator activity,12,3,0.49,0.01111,Molecular Functions,0.25,CASE
LOC111128966,GO:0003682,chromatin binding,141,10,5.72,0.03636,Molecular Functions,0.0709219858156028,CASE
LOC111128966,GO:0005524,ATP binding,1286,73,52.16,0.00222,Molecular Functions,0.0567651632970451,CASE
LOC111128966,GO:0016887,ATPase activity,359,32,14.56,0.00128,Molecular Functions,0.0891364902506964,CASE
LOC111128979,GO:0051015,actin filament binding,117,13,4.75,0.00093,Molecular Functions,0.111111111111111,CASE
LOC111128998,GO:0051015,actin filament binding,117,13,4.75,0.00093,Molecular Functions,0.111111111111111,CASE
LOC111128999,GO:0005509,calcium ion binding,846,46,34.31,0.02684,Molecular Functions,0.0543735224586288,CASE
LOC111129098,GO:0008379,thioredoxin peroxidase activity,6,2,0.24,0.02211,Molecular Functions,0.333333333333333,CASE
LOC111129112,GO:0003729,mRNA binding,160,26,6.49,3.1e-08,Molecular Functions,0.1625,CASE
LOC111129337,GO:0003774,motor activity,110,13,4.46,0.01108,Molecular Functions,0.118181818181818,CASE
LOC111129337,GO:0005524,ATP binding,1286,73,52.16,0.00222,Molecular Functions,0.0567651632970451,CASE
LOC111129339,GO:0003682,chromatin binding,141,10,5.72,0.03636,Molecular Functions,0.0709219858156028,CASE
LOC111129377,GO:0045504,dynein heavy chain binding,15,3,0.61,0.021,Molecular Functions,0.2,CASE
LOC111129410,GO:0003723,RNA binding,833,85,33.79,1e-04,Molecular Functions,0.102040816326531,CASE
LOC111129410,GO:0003735,structural constituent of ribosome,174,26,7.06,9e-09,Molecular Functions,0.149425287356322,CASE
LOC111129443,GO:0005509,calcium ion binding,846,46,34.31,0.02684,Molecular Functions,0.0543735224586288,CASE
LOC111129446,GO:0046875,ephrin receptor binding,1,1,0.04,0.04056,Molecular Functions,1,CASE
LOC111129621,GO:0005509,calcium ion binding,846,46,34.31,0.02684,Molecular Functions,0.0543735224586288,CASE
LOC111129659,GO:0005509,calcium ion binding,846,46,34.31,0.02684,Molecular Functions,0.0543735224586288,CASE
LOC111129691,GO:0003682,chromatin binding,141,10,5.72,0.03636,Molecular Functions,0.0709219858156028,CASE
LOC111129719,GO:0098632,cell-cell adhesion mediator activity,29,5,1.18,0.00573,Molecular Functions,0.172413793103448,CASE
LOC111129798,GO:0016807,cysteine-type carboxypeptidase activity,1,1,0.04,0.04056,Molecular Functions,1,CASE
LOC111129841,GO:0005524,ATP binding,1286,73,52.16,0.00222,Molecular Functions,0.0567651632970451,CASE
LOC111129841,GO:0016887,ATPase activity,359,32,14.56,0.00128,Molecular Functions,0.0891364902506964,CASE
LOC111129841,GO:0051082,unfolded protein binding,66,10,2.68,0.00031,Molecular Functions,0.151515151515152,CASE
LOC111129841,GO:0097718,disordered domain specific binding,1,1,0.04,0.04056,Molecular Functions,1,CASE
LOC111129882,GO:0005509,calcium ion binding,846,46,34.31,0.02684,Molecular Functions,0.0543735224586288,CASE
LOC111130138,GO:0005524,ATP binding,1286,73,52.16,0.00222,Molecular Functions,0.0567651632970451,CASE
LOC111130180,GO:0005509,calcium ion binding,846,46,34.31,0.02684,Molecular Functions,0.0543735224586288,CASE
LOC111130217,GO:0005524,ATP binding,1286,73,52.16,0.00222,Molecular Functions,0.0567651632970451,CASE
LOC111130301,GO:0004017,adenylate kinase activity,10,3,0.41,0.00644,Molecular Functions,0.3,CASE
LOC111130301,GO:0005524,ATP binding,1286,73,52.16,0.00222,Molecular Functions,0.0567651632970451,CASE
LOC111130343,GO:0005524,ATP binding,1286,73,52.16,0.00222,Molecular Functions,0.0567651632970451,CASE
LOC111130343,GO:0008569,"ATP-dependent microtubule motor activity, minus-end-directed",31,4,1.26,0.03544,Molecular Functions,0.129032258064516,CASE
LOC111130343,GO:0016887,ATPase activity,359,32,14.56,0.00128,Molecular Functions,0.0891364902506964,CASE
LOC111130343,GO:0045505,dynein intermediate chain binding,63,6,2.56,0.042,Molecular Functions,0.0952380952380952,CASE
LOC111130343,GO:0051959,dynein light intermediate chain binding,37,6,1.5,0.00346,Molecular Functions,0.162162162162162,CASE
LOC111130355,GO:0003723,RNA binding,833,85,33.79,1e-04,Molecular Functions,0.102040816326531,CASE
LOC111130568,GO:0005524,ATP binding,1286,73,52.16,0.00222,Molecular Functions,0.0567651632970451,CASE
LOC111130568,GO:0008017,microtubule binding,158,13,6.41,0.01227,Molecular Functions,0.0822784810126582,CASE
LOC111130582,GO:0004693,cyclin-dependent protein serine/threonine kinase activity,17,3,0.69,0.02956,Molecular Functions,0.176470588235294,CASE
